id	molecular_formula	name	inchi	inchi_key
C00673	C5H11O7P	2-Deoxy-D-ribose 5-phosphate		
C00674	C19H28O2	"5alpha-Androstane-3,17-dione"		
C00675	C5H10O6PR	Deoxynucleoside 3'-phosphate		
C00676	C5H10O6PR	Deoxynucleoside 5'-phosphate		
C00677	C5H12O12P3R	Deoxynucleoside triphosphate		
C00679	C6H8O7	5-Dehydro-4-deoxy-D-glucarate		
C00680	C7H14N2O4	"meso-2,6-Diaminoheptanedioate"		
C00681	C4H8O7PR	1-Acyl-sn-glycerol 3-phosphate		
C00682	C6H6O4	2-Hydroxymuconate semialdehyde		
C00683	C25H40N7O19P3S	(S)-Methylmalonyl-CoA		
C00684	C5H8O5	2-Dehydro-3-deoxy-L-arabinonate		
C00685	C3H2O2SR2	3-Oxoacyl-[acyl-carrier protein]		
C00686	C7H13NO9PR	N-Acyl-D-mannosamine 6-phosphate		
C00688	C16H24N2O15P2	dTDP-4-dehydro-beta-L-rhamnose		
C00689	C12H23O14P	"alpha,alpha'-Trehalose 6-phosphate"		
C00691	C6H10O6	"2,4,6/3,5-Pentahydroxycyclohexanone"		
C00692	C28H43N5O23P2	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate		
C00693	C3H2OSR2	"trans-2,3-Dehydroacyl-[acyl-carrier protein]"		
C00694	C14H24NO11R	beta-D-Galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-R		
C00695	C24H40O5	Cholic acid		
C00696	C20H32O5	Prostaglandin D2		
C00697	N2	Nitrogen		
C00698	Cl	Cl-		
C00700	C10H15N4O15P3	XTP		
C00701		Base		
C00703	Hg	Mercury(2+)		
C00704	O2	Superoxide		
C00705	C9H15N3O10P2	dCDP		
C00706	NH2R	Amine		
C00707	(C5H8O4)n. (C5H7O4R)n	Xylan		
C00708	I	Iodide		
C00711	C4H6O5	Malate		
C00712	C18H34O2	(9Z)-Octadecenoic acid		
C00713	C18H32O16	Panose		
C00714	(C26H36O24)n	Pectin		
C00715	C6H5N5O	Pterin		
C00716	C3H7NO3	Serine		
C00717	C2H5O2R	Alditol		
C00718	(C6H10O5)n	Amylose		
C00719	C5H11NO2	Betaine		
C00720	BrR	RBr		
C00721	(C12H20O10)n	Dextrin		
C00722	C2H2OR2	Epoxide		
C00723		Insulin		
C00725	C8H14O2S2	Lipoate		
C00726	CNR	Nitrile		
C00727	C7H8O2	Orcinol		
C00729	C8H15NO	Tropine		
C00732	C16H24N2O4	Ubenimex		
C00734	C12H24N2O9(C6H11NO4)n	Chitosan		
C00735	C21H30O5	Cortisol		
C00736	C3H7NO2S	Cysteine		
C00737	C6H12O6	D-Aldose		
C00738	C6H12O6	D-Hexose		
C00739	C6H14N2O2	D-Lysine		
C00740	C3H7NO3	D-Serine		
C00741	C4H6O2	Diacetyl		
C00742	F	Fluoride		
C00744	C45H75NO17	Macrocin		
C00745	C10H14N2	Nicotine		
C00746	C43H66N12O12S2	Oxytocin		
C00747	C5H5N	Pyridine		
C00748	C42H44FeN4O16	Siroheme		
C00750	C10H26N4	Spermine		
C00751	C30H50	Squalene		
C00752		Thrombin		
C00753	W	Tungsten		
C00755	C8H8O3	4-Hydroxy-3-methoxy-benzaldehyde		
C00756	C8H18O	1-Octanol		
C00757	C20H18NO4	Berberine		
C00758	C11H6O4	Bergaptol		
C00759		Caldesmon		
C00760	(C6H10O5)n	Cellulose		
C00761	C16H22O8	Coniferin		
C00762	C21H28O5	Cortisone		
C00763	C5H9NO2	D-Proline		
C00764	C6H12O6	D-Sorbose		
C00765	C56H92O29	Digitonin		
C00766	C15H12O2	Flavanone		
C00768	C6H9N3O2	Histidine		
C00770	C6H12O7	L-Idonate		
C00771	C12H22O11(C6H10O5)n	Laminarin		
C00772	C6H10O4	Mevaldate		
C00773	C34H63N5O9	Pepstatin		
C00774	C15H14O5	Phloretin		
C00775		Porphyran		
C00777	C20H28O2	Retinoate		
C00778	C20H28R	Rhodopsin		
C00779	C10H10O4	Scytalone		
C00780	C10H12N2O	Serotonin		
C00783	C8H13NO	Tropinone		
C00785	C6H6N2O2	Urocanate		
C00786	C16H14O5	(-)-Vestitone		
C00787		tRNA(Tyr)		
C00788	C9H13NO3	L-Adrenaline		
C00789	C14H25N3O15P2	CDP-ribitol		
C00791	C4H7N3O	Creatinine		
C00792	C6H14N4O2	D-Arginine		
C00793	C3H7NO2S	D-Cysteine		
C00794	C6H14O6	D-Sorbitol		
C00795	C6H12O6	D-Tagatose		
C00796	C19H12O6	Dicumarol		
C00797	C2H7N	Ethylamine		
C00798	C22H36N7O17P3S	Formyl-CoA		
C00799	C15H10O2	Isoflavone		
C00800	C6H12O7	L-Gulonate		
C00801	C5H9O4R	Nucleoside		
C00802	C3H4N2O4	Oxalureate		
C00803	C5H10O2	Pentanoate		
C00804	C3H2O2	Propynoate		
C00805	C7H6O3	Salicylate		
C00806	C11H12N2O2	Tryptophan		
C00807		Xyloglucan		
C00808	C10H16O	(+)-Camphor		
C00809	C10H16O	(-)-Camphor		
C00810	C4H8O2	(R)-Acetoin		
C00811	C9H8O3	4-Coumarate		
C00812	HSR	Alkyl thiol		
C00813	C4H4N2O3	Barbiturate		
C00814	C16H12O5	Biochanin A		
C00815	C5H8O5	Citramalate		
C00816		Collagenase		
C00817	C6H12O7	D-Altronate		
C00818	C6H10O8	D-Glucarate		
C00819	C5H10N2O3	D-Glutamine		
C00820	C4H9NO3	D-Threonine		
C00821	C10H14N5O6P(C5H8O5PR)n(C5H8O5PR)n	DNA adenine		
C00822	C9H9NO4	Dopaquinone		
C00823	C16H34O	1-Hexadecanol		
C00824		Iron-sulfur		
C00825	C18H37N5O10	Kanamycin B		
C00826	C10H13NO5	L-Arogenate		
C00827	C24H40N7O18P3S	Lactoyl-CoA		
C00828	C16H16O2(C5H8)n	Menaquinone		
C00829	C10H8	Naphthalene		
C00830	C3H2O5	Oxomalonate		
C00831	C11H22N2O4S	Pantetheine		
C00832	C23H45N5O14	Paromomycin		
C00835	C9H11N5O3	Sepiapterin		
C00836	C18H39NO2	Sphinganine		
C00837	C8H18N6O4	Streptidine		
C00839	C4H6N2O3R2	Tropomyosin		
C00840		Vasopressin		
C00841	C11H6O4	Xanthotoxol		
C00842	C16H26N2O16P2	dTDP-glucose		
C00843	C10H18O	(-)-Menthone		
C00844	C14H17NO6	Prunasin		
C00845	C26H38N7O18P3S	2-Furoyl-CoA		
C00846	C6H8O5	3-Oxoadipate		
C00847	C8H9NO4	4-Pyridoxate		
C00848	C10H16O2	6-Oxocineole		
C00849	C4H8O2	Ethyl acetate		
C00850	C6H6O4S	Aryl sulfate		
C00852	C16H18O9	Chlorogenate		
C00853	C62H89CoN13O14P	Cob(I)alamin		
C00854	C6H12O	Cyclohexanol		
C00855	C5H11NO2S	D-Methionine		
C00856	C9H14N3O7P(C5H8O5PR)n(C5H8O5PR)n	DNA cytosine		
C00857	C21H27N6O15P2	Deamino-NAD+		
C00858	C16H12O4	Formononetin		
C00859	C19H24O6	Gibberellin A1		
C00860	C6H11N3O	L-Histidinol		
C00861	C6H12O5	L-Rhamnulose		
C00862	C34H44N4O15	Methanofuran		
C00863	HOR	Monoterpenol		
C00864	C9H17NO5	Pantothenate		
C00865	C5H6O8PR3	Phospholipid		
C00868	C9H13N2O9P(C5H8O6PR)n(C5H8O6PR)n	tRNA uridine		
C00869	C18H34O3	2-Oxooctadecanoic acid		
C00870	C6H5NO3	4-Nitrophenol		
C00871	C10H17O8PR2(C5H8O5PR)n	Alkylated DNA		
C00872	C3H5NO4	Aminomalonate		
C00873	C62H89N17O14	Angiotensin I		
C00875	C8H8N2O3SR2	Cephalosporin		
C00876	C29H36N5O18P	Coenzyme F420		
C00877	C25H40N7O17P3S	Crotonoyl-CoA		
C00878	C5H10O6	D-Arabinonate		
C00879	C6H10O8	D-Galactarate		
C00880	C6H12O7	D-Galactonate		
C00881	C9H13N3O4	Deoxycytidine		
C00882	C21H35N7O13P2S	Dephospho-CoA		
C00883	C18H32O16	Galactomannan		
C00884	C10H16N4O3	Homocarnosine		
C00885	C10H10O6	Isochorismate		
C00886	C13H22NO11PR2(C5H8O6PR)n	L-Alanyl-tRNA		
C00887	N2O	Nitrous oxide		
C00888	C26H44N7O17P3S	Pentanoyl-CoA		
C00889	(C32H48N6O18R2)n	Peptidoglycan		
C00891	C21H34O	Pregnan-21-al		
C00892	C21H36O	Pregnan-21-ol		
C00893	NH2R	Primary monoamine		
C00894	C24H38N7O17P3S	Propenoyl-CoA		
C00895	C20H25N10O10P(C10H12N5O6P)n	RNA (poly(A))		
C00896	C14H21ClN2O3S	Tos-Lys-CH2Cl		
C00897	C12H22O11	alpha-Maltose		
C00898	C4H6O6	"(R,R)-Tartaric acid"		
C00899	C20H30O	11-cis-Retinol		
C00900	C5H8O4	2-Acetolactate		
C00902	C6H10O3	2-Oxohexanoic acid		
C00903	C9H8O	Cinnamaldehyde		
C00904	C26H42N7O20P3S	Citramalyl-CoA		
C00905	C6H10O7	D-Fructuronate		
C00906	C5H8N2O2	"5,6-Dihydrothymine"		
C00908	C19H39N5O7	Gentamicin C1a		
C00909	C20H30O3	Leukotriene A4		
C00911	C5H9O4R	Ribonucleoside		
C00912		alpha-D-Glucan		
C00913	C6H7N5	3-Methyladenine		
C00915	C24H22N2	Benzyl viologen		
C00916	C16H21N3O8S	Cephalosporin C		
C00917		Chelating agent		
C00918	C11H12Cl2N2O5	Chloramphenicol		
C00919	C5H13NO4S	Choline sulfate		
C00920	C31H51N10O22P3S2	CoA-glutathione		
C00921	C14H14N6O3	Dihydropteroate		
C00922	C6H8O4	"2,3-Dimethylmaleate"		
C00923		Ferricytochrome		
C00924		Ferrocytochrome		
C00925	(C12H15NO10(R1)(R2)3)n	Heparan sulfate		
C00927	C23H24N4O9	Isonocardicin A		
C00928	C2H6OS	Mercaptoethanol		
C00929	C10H17O8PR2(C5H8O5PR)n	Oligonucleotide		
C00930	(C12H20O11)n	Oligosaccharide		
C00931	C10H14N2O4	Porphobilinogen		
C00933	C16H24NO5	Sinapine		
C00934		Sugar phosphate		
C00935	C14H22N2O16P2	UDP-L-arabinose		
C00936	C6H12O6	alpha-D-Mannose		
C00937	C3H6O2	(R)-Lactaldehyde		
C00938	(C5H8O5)n	"1,3-beta-D-Xylan"		
C00939	C10H14N6O4	2-Aminoadenosine		
C00940	C5H7NO4	2-Oxoglutaramate		
C00941	C9H12N3O7P	"3',5'-Cyclic CMP"		
C00942	C10H12N5O7P	"3',5'-Cyclic GMP"		
C00943	C10H11N4O7P	"3',5'-Cyclic IMP"		
C00944	C7H10O6	3-Dehydroquinate		
C00946	C10H14N5O7P	Adenosine 2'-phosphate		
C00949		Cytochrome c-552		
C00950	C4H10O2S2	Dithioerythritol		
C00951	C18H24O2	Estradiol-17beta		
C00952		Fibrinopeptide A		
C00954	C10H9NO2	Indole-3-acetate		
C00955	C10H11NO	Indole-3-ethanol		
C00956	C6H11NO4	L-2-Aminoadipate		
C00957	C3H4O3S	Mercaptopyruvate		
C00958	C11H21NO7PR2	Plasmenylcholine		
C00959	C20H32O4	Prostaglandin B1		
C00960	C10H18O13P2R2(C5H8O6PR)n	RNA 5'-phosphate		
C00961	C18H12O6	Sterigmatocystin		
C00962	C6H12O6	beta-D-Galactose		
C00963	C6H11O6R	beta-D-Glucoside		
C00964	C10H16O	(-)-trans-Carveol		
C00965	(C6H10O5)n	"1,3-beta-D-Glucan"		
C00966	C6H10O4	2-Dehydropantoate		
C00968	C10H12N5O5P	"3',5'-Cyclic dAMP"		
C00969	C3H6O2	3-Hydroxypropanal		
C00971	C8H7NO3	4-Pyridoxolactone		
C00972	C3H3O3R	Aromatic oxo acid		
C00973	(C6H10O5)n	Cyclomaltodextrin		
C00974	C15H12O6	Dihydrokaempferol		
C00975	C4H4O6	Dihydroxyfumarate		
C00976	C16H23N5O17P2	GDP-D-mannuronate		
C00977	C11H13N3O	L-Tryptophanamide		
C00978	C12H14N2O2	N-Acetylserotonin		
C00979	C5H9NO4	O-Acetyl-L-serine		
C00980	(C2H4O)n	Polyvinyl alcohol		
C00982	C26H21N3O2	Renilla luciferin		
C00984	C6H12O6	alpha-D-Galactose		
C00985	C7H5HgO2R	p-Mercuribenzoate		
C00986	C3H10N2	"1,3-Diaminopropane"		
C00988	C2H5O6P	2-Phosphoglycolate		
C00989	C4H8O3	4-Hydroxybutanoic acid		
C00990	C5H12N2O	5-Aminopentanamide		
C00991		alpha-D-Aldose 1-phosphate		
C00992	C62H90CoN13O15P	Aquacob(III)alamin		
C00993	C6H12N2O3	D-Alanyl-D-alanine		
C00994	C13H14O8	D-Prephenyllactate		
C00995		Ferricytochrome b1		
C00996		Ferricytochrome b5		
C00997		Ferricytochrome c2		
C00998		Ferrocytochrome b1		
C00999		Ferrocytochrome b5		
C01000		Ferrocytochrome c2		
C01001	C35H44N4O16	Formylmethanofuran		
C01002	C6H13O9P	Hexose 1-phosphate		
C01003	C4H6N2O3R2	Myosin light chain		
C01004	C7H7NO2	N-Methylnicotinate		
C01005	C3H8NO6P	O-Phospho-L-serine		
C01007	C17H22N4O6	Reduced riboflavin		
C01008	C3H9S	Trimethylsulfonium		
C01009	C15H24N2O16P2	UDP-2-deoxyglucose		
C01010	C2H4N2O3	Urea-1-carboxylate		
C01011	C26H42N7O20P3S	(3S)-Citramalyl-CoA		
C01012	C6H10O3	(R)-Pantolactone		
C01013	C3H6O3	3-Hydroxypropanoate		
C01014	C9H12O2	3-Isopropylcatechol		
C01015	C5H9NO3	cis-4-Hydroxy-L-proline		
C01016	C5H10O7PR	5'-Phosphomonoester		
C01017	C11H12N2O3	5-Hydroxytryptophan		
C01018	C6H12O5	6-Deoxy-D-galactose		
C01019	C6H12O5	6-Deoxy-L-galactose		
C01020	C6H5NO3	6-Hydroxynicotinate		
C01021	C3H6NO2R	Aromatic amino acid		
C01022		Caldesmon phosphate		
C01023	C21H41N7O12	Dihydrostreptomycin		
C01024	C40H46N4O17	Hydroxymethylbilane		
C01025	HO2R	Lipid hydroperoxide		
C01026	C4H9NO2	"N,N-Dimethylglycine"		
C01028	C6H14N2O3	N6-Hydroxy-L-lysine		
C01029	C9H21N3O	N8-Acetylspermidine		
C01031	C11H17N3O7S	S-Formylglutathione		
C01032	C5H9O5R	alpha-L-Arabinoside		
C01033	C26H44N7O17P3S	2-Methylbutanoyl-CoA		
C01034	C19H28O	3-Oxo-Delta5-steroid		
C01035	C5H11N3O2	4-Guanidinobutanoate		
C01036	C8H8O6	4-Maleylacetoacetate		
C01037	C9H20N2O2	"7,8-Diaminononanoate"		
C01040	C6H10O6	"L-Gulono-1,4-lactone"		
C01041	C6H7O6	Monodehydroascorbate		
C01042	C6H9NO5	N-Acetyl-L-aspartate		
C01043	C4H8N2O3	N-Carbamoylsarcosine		
C01044	C5H7NO5	N-Formyl-L-aspartate		
C01045	C6H9NO5	N-Formyl-L-glutamate		
C01046	C6H11NO4	N-Methyl-L-glutamate		
C01047	C7H14N2O3	N5-Ethyl-L-glutamine		
C01048	C5H11O4P(C5H8)n	Polyprenyl phosphate		
C01050	C20H31N3O19P2	UDP-N-acetylmuramate		
C01051	C40H44N4O16	Uroporphyrinogen III		
C01053	C6H10O4	(R)-4-Dehydropantoate		
C01054	C30H50O	"(S)-2,3-Epoxysqualene"		
C01056	C10H14N2O	(S)-6-Hydroxynicotine		
C01058		11beta-Hydroxysteroid		
C01059	C5H5NO2	"2,5-Dihydroxypyridine"		
C01060	C9H9I2NO3	"3,5-Diiodo-L-tyrosine"		
C01061	C8H8O6	4-Fumarylacetoacetate		
C01062	C6H10O7	5-Dehydro-D-gluconate		
C01063	C28H46N7O19P3S	6-Carboxyhexanoyl-CoA		
C01064	C19H28N4O16PR	CMP-N-acylneuraminate		
C01066	C6H8O2	"Cyclohexane-1,3-dione"		
C01067	C6H12O9S	D-Galactose 6-sulfate		
C01068	C5H13O8P	D-Ribitol 5-phosphate		
C01069	C14H19NO6S	Desulfoglucotropeolin		
C01070		Ferricytochrome c-553		
C01071		Ferrocytochrome c-553		
C01073	C5H9NO3	N-Acetyl-beta-alanine		
C01074		N-Acetylgalactosamine		
C01075	C6H13NO8S	N-Sulfo-D-glucosamine		
C01076	C2H3NOR2	N-Terminal amino acid		
C01077	C6H11NO4	O-Acetyl-L-homoserine		
C01078	C6H8N2O2R2	Procollagen L-proline		
C01079	C34H40N4O4	Protoporphyrinogen IX		
C01080	C29H38N5O18P	Reduced coenzyme F420		
C01081	C12H18N4O4PS	Thiamin monophosphate		
C01083	C12H22O11	"alpha,alpha-Trehalose"		
C01086	C24H39N7O18P3SR	(3R)-3-Hydroxyacyl-CoA		
C01087	C5H8O5	(R)-2-Hydroxyglutarate		
C01088	C6H10O5	"(R)-3,3-Dimethylmalate"		
C01089	C4H8O3	(R)-3-Hydroxybutanoate		
C01090	C19H32O2	16alpha-Hydroxysteroid		
C01091	C23H30N2O5	Deacetylvindoline		
C01092	C9H17NO3	8-Amino-7-oxononanoate		
C01093	C12H20O11	"Cellobiono-1,5-lactone"		
C01094	C6H13O9P	D-Fructose 1-phosphate		
C01095	C5H12O11P2	D-Ribose 5-diphosphate		
C01096	C6H15O9P	Sorbitol 6-phosphate		
C01097	C6H13O9P	D-Tagatose 6-phosphate		
C01099	C6H13O8P	L-Fuculose 1-phosphate		
C01100	C6H12N3O4P	L-Histidinol phosphate		
C01101	C5H11O8P	L-Ribulose 5-phosphate		
C01102	C4H10NO6P	O-Phospho-L-homoserine		
C01103	C10H13N2O11P	Orotidine 5'-phosphate		
C01104	C3H9NO	Trimethylamine N-oxide		
C01107	C6H13O7P	(R)-5-Phosphomevalonate		
C01108	C6H6O3	"1,2,3-Trihydroxybenzene"		
C01109	C6H10N2O3	4-Methylene-L-glutamine		
C01110	C5H9NO3	5-Amino-2-oxopentanoic acid		
C01111	C10H7NO5	"7,8-Dihydroxykynurenate"		
C01112	C5H11O8P	D-Arabinose 5-phosphate		
C01113	C6H13O9P	D-Galactose 6-phosphate		
C01114	C5H8O5	"L-Arabinono-1,4-lactone"		
C01115	C6H10O6	"L-Galactono-1,4-lactone"		
C01117	C5H10O7PR	Nucleoside 5'-phosphate		
C01118	C8H13NO6	O-Succinyl-L-homoserine		
C01119	C4H8O2S2	Oxidized dithiothreitol		
C01120	C18H40NO5P	Sphinganine 1-phosphate		
C01121	C8H19N6O7P	Streptidine 6-phosphate		
C01122	C24H37N7O17P3SR	"cis-2,3-Dehydroacyl-CoA"		
C01123	C10H16O	(-)-trans-Isopiperitenol		
C01124	C21H30O5	18-Hydroxycorticosterone		
C01125	C6H8O3	"Dihydro-4,4-dimethyl-2,3-furandione"		
C01126	C15H26O	"(2E,6E)-Farnesol"		
C01127	C5H6O6	4-Hydroxy-2-oxoglutarate		
C01131	C6H13O8P	L-Rhamnulose 1-phosphate		
C01132	C8H15NO6	N-Acetyl-D-galactosamine		
C01133	C8H15NO7	N-Acetyl-D-glucosaminate		
C01134	C11H23N2O7PS	Pantetheine 4'-phosphate		
C01135		Phospho-beta-D-glucoside		
C01136	C10H19NO2S2	S-Acetyldihydrolipoamide		
C01137	C14H23N6O3S	S-Adenosylmethioninamine		
C01138	C21H40N7O15P	Streptomycin 6-phosphate		
C01139	C4H6N2O3R2	[Acetyl-CoA carboxylase]		
C01140	C6H11O6R	alpha-D-Glucosyl-protein		
C01141	C4H6N2O3R2	beta-Adrenergic receptor		
C01142	C6H14N2O2	"(3S)-3,6-Diaminohexanoate"		
C01143	C6H14O10P2	(R)-5-Diphosphomevalonate		
C01144	C25H42N7O18P3S	(S)-3-Hydroxybutanoyl-CoA		
C01146	C3H4O4	2-Hydroxy-3-oxopropanoate		
C01147	C6H10O2	2-Hydroxycyclohexan-1-one		
C01149	C7H16NO	4-Trimethylammoniobutanal		
C01151	C5H12O11P2	"D-Ribose 1,5-bisphosphate"		
C01152	C7H11N3O2	N(pi)-Methyl-L-histidine		
C01153	H2PO4R	Orthophosphoric monoester		
C01155	C15H10O13S2	"Quercetin 3,3'-bissulfate"		
C01156	C15H10O13S2	"Quercetin 3,4'-bissulfate"		
C01157	C5H9NO3	Hydroxyproline		
C01158	C13H16O10	1-O-Galloyl-beta-D-glucose		
C01159	C3H8O10P2	"2,3-Bisphospho-D-glycerate"		
C01161	C8H8O4	"3,4-Dihydroxyphenylacetate"		
C01162	C6H9N3O2	3-(Pyrazol-1-yl)-L-alanine		
C01163	C7H6O6	"3-Carboxy-cis,cis-muconate"		
C01164	C27H44O	7-Dehydrocholesterol		
C01165	C5H9NO3	L-Glutamate 5-semialdehyde		
C01166		Oxidized polyvinyl alcohol		
C01167	C10H11N2O6PR2	Protein tyrosine phosphate		
C01168	C9H13N2O9P	Pseudouridine 5'-phosphate		
C01169	C12H21NO4S2	S-Succinyldihydrolipoamide		
C01170	C17H27N3O17P2	UDP-N-acetyl-D-mannosamine		
C01171	C6H13O9P	alpha-D-Hexose 1-phosphate		
C01172	C6H13O9P	beta-D-Glucose 6-phosphate		
C01173	C10H8O3	"1,3,8-Naphthalenertriol"		
C01175	C17H22O10	1-O-Sinapoyl-beta-D-glucose		
C01176	C21H30O3	17alpha-Hydroxyprogesterone		
C01177	C6H13O9P	Inositol 1-phosphate		
C01179	C9H8O4	3-(4-Hydroxyphenyl)pyruvate		
C01180	C5H8O3S	4-Methylthio-2-oxobutanoic acid		
C01181	C7H16NO2	4-Trimethylammoniobutanoate		
C01182	C5H12O11P2	"D-Ribulose 1,5-bisphosphate"		
C01183	C8H11NO	"N,N-Dimethylaniline N-oxide"		
C01185	C11H15NO9P	Nicotinate D-ribonucleotide		
C01186	C6H14N2O2	"(3S,5S)-3,5-Diaminohexanoate"		
C01187	C8H14O8	3-Deoxy-D-manno-octulosonate		
C01188	C4H8O3	3-Hydroxy-2-methylpropanoate		
C01189	C27H46O	Lathosterol		
C01190	C25H46NO8R	Glucosylceramide		
C01191	C25H45O8P(C5H8)n	Dolichyl D-xylosyl phosphate		
C01192	C19H37O7P	Palmitoylglycerone phosphate		
C01194	C11H17O13PR2	1-Phosphatidyl-D-myo-inositol		
C01196	C10H17O10PR2(C5H8O6PR)n	3'-Hydroxyoligoribonucleotide		
C01197	C9H8O4	Caffeate		
C01198	C9H10O3	3-(2-Hydroxyphenyl)propanoate		
C01199	C10H17O10PR2(C5H8O6PR)n	5'-Hydroxyoligoribonucleotide		
C01200	C10H17NO12PR	N-Acylneuraminate 9-phosphate		
C01201	C21H35N9O15P2	N(omega)-(ADP-D-ribosyl)-L-arginine		
C01203	C18H33OSR	Oleoyl-[acyl-carrier protein]		
C01204	C6H18O24P6	Phytic acid		
C01205	C4H9NO2	(R)-3-Amino-2-methylpropanoate		
C01207	C9H10O5	"3-(3,4-Dihydroxyphenyl)lactate"		
C01209	C3H3O3SR	Malonyl-[acyl-carrier protein]		
C01210	C3H10NO4P	N-Methylethanolamine phosphate		
C01211	C7H13N3O3R2	Procollagen 5-hydroxy-L-lysine		
C01212	C23H36N4O20P2	UDP-N-acetylmuramoyl-L-alanine		
C01213	C25H40N7O19P3S	(R)-Methylmalonyl-CoA		
C01214	C6H13NO5	1-Amino-1-deoxy-scyllo-inositol		
C01215	C7H9NO5	2-(Acetamidomethylene)succinate		
C01216	C6H10O6	2-Dehydro-3-deoxy-D-galactonate		
C01217	C30H45N6O16P	"5,6,7,8-Tetrahydromethanopterin"		
C01218	C6H11O10P	6-Phospho-2-dehydro-D-gluconate		
C01219	C15H23N3O15P2	CDP-4-dehydro-6-deoxy-D-glucose		
C01220	C6H14O12P2	"1D-myo-Inositol 1,4-bisphosphate"		
C01221	C21H42N7O15P	Dihydrostreptomycin 6-phosphate		
C01222	C16H23N5O15P2	GDP-4-dehydro-6-deoxy-D-mannose		
C01223	C9H16N3O3	Methyl 2-diazoacetamidohexonate		
C01225	C9H19O11P	sn-Glycero-3-phospho-1-inositol		
C01226	C18H28O3	12-OPDA		
C01227	C19H28O2	Dehydroepiandrosterone		
C01228	C10H17N5O17P4	"Guanosine 3',5'-bis(diphosphate)"		
C01229	C14H22O8PR3	Phospholipid olefinic fatty acid		
C01230	C30H52O7P2	all-trans-Hexaprenyl diphosphate		
C01231	C6H14O12P2	"alpha-D-Glucose 1,6-bisphosphate"		
C01233	C5H14NO6P	sn-Glycero-3-phosphoethanolamine		
C01234	C4H7NO2	1-Aminocyclopropane-1-carboxylate		
C01235	C12H22O11	alpha-D-Galactosyl-(1->3)-1D-myo-inositol		
C01236	C6H11O9P	"D-Glucono-1,5-lactone 6-phosphate"		
C01239	C8H16N2O5	N-Acetyl-beta-D-glucosaminylamine		
C01240	C5H8O6PR	"2',3'-Cyclic nucleotide"		
C01241	C8H14NO8PR2	Phosphatidyl-N-methylethanolamine		
C01242	C9H19N2OS2R	[Protein]-S8-aminomethyldihydrolipoyllysine		
C01243	C6H15O15P3	"1D-myo-Inositol 1,3,4-trisphosphate"		
C01244	C9H6I2O4	"3,5-Diiodo-4-hydroxyphenylpyruvate"		
C01245	C6H15O15P3	"D-myo-Inositol 1,4,5-trisphosphate"		
C01246	C26H47O9P(C5H8)n	Dolichyl beta-D-glucosyl phosphate		
C01247	C4H7N2O6PR2	[Acetyl-CoA carboxylase] phosphate		
C01249	C10H9NO5	"7,8-Dihydro-7,8-dihydroxykynurenate"		
C01250	C7H11NO4	N-Acetyl-L-glutamate 5-semialdehyde		
C01251	C7H10O7	"(R)-2-Hydroxybutane-1,2,4-tricarboxylate"		
C01252	C10H9NO4	"4-(2-Aminophenyl)-2,4-dioxobutanoate"		
C01253	C22H34N10O15P2R2	ADP-D-ribosyl-[dinitrogen reductase]		
C01255	C12H24N2O3	N-(6-Aminohexanoyl)-6-aminohexanoate		
C01256	C4H6N2O3R2	[Pyruvate dehydrogenase (acetyl-transferring)]		
C01259	C9H21N2O3	"(3S)-3-Hydroxy-N6,N6,N6-trimethyl-L-lysine"		
C01260	C20H28N10O19P4	"P1,P4-Bis(5'-adenosyl)tetraphosphate"		
C01261	C20H28N10O21P4	"P1,P4-Bis(5'-guanosyl) tetraphosphate"		
C01262	C10H16N4O3	beta-Alanyl-N(pi)-methyl-L-histidine		
C01263	C15H12O5	"3,6,9-Trihydroxypterocarpan"		
C01264	C5H10O7PR	2-Acetyl-1-alkyl-sn-glycero-3-phosphate		
C01265	C17H14O7	"3,7-Di-O-methylquercetin"		
C01266	C21H42N7O14P	3'-Deoxydihydrostreptomycin 6-phosphate		
C01267	C6H9N2O5P	3-(Imidazol-4-yl)-2-oxopropyl phosphate		
C01268	C9H15N4O9P	5-Amino-6-(5'-phosphoribosylamino)uracil		
C01269	C10H13O10P	5-O-(1-Carboxyvinyl)-3-phosphoshikimate		
C01270	C7H7NO3	3-Hydroxy-2-methylpyridine-5-carboxylate		
C01271	C3H4O2SR2	(3R)-3-Hydroxyacyl-[acyl-carrier protein]		
C01272	C6H16O18P4	"1D-myo-Inositol 1,3,4,5-tetrakisphosphate"		
C01273	C12H10O4	"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate"		
C01274	C31H45N6O17P	"5-Formyl-5,6,7,8-tetrahydromethanopterin"		
C01275	C11H8O5	(3E)-4-(2-Carboxyphenyl)-2-oxobut-3-enoate		
C01277	C11H18O16P2R2	1-Phosphatidyl-1D-myo-inositol 4-phosphate		
C01278	C7H6O6	"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate"		
C01279	C6H9N3O	4-Amino-5-hydroxymethyl-2-methylpyrimidine		
C01280	C21H43N7O18P2	"Dihydrostreptomycin 3'alpha,6-bisphosphate"		
C01281	C10H10N2O3R2	[L-Glutamate:ammonia ligase (ADP-forming)]		
C01282	C27H52NO8PR	1-Acyl-2-oleoyl-sn-glycero-3-phosphocholine		
